selected_sites,sels,cle,locus,gs,times,migs,sources,sel_pops,model,sel_pop_ids,neut_cle,n_snps,sweepsize_cM,sweep_rr,sweep_start_bp,sweep_end_bp,sweep_size_bp,mcle,mcle_delta,mcle_nextbest_diff,file_name,populations,type,pop_count,Landraces_count,Teosinte_count,model2
26478787.522613063,5.336699231206312e-5,750355.9052375199,data/rdmc/sweep_freq/v5--sweep--chr3--0--238017767_start26297129_end28092377_pops2-3-5.txt,NA,NA,0.1,2,2-3-5,migration,v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--San_Lorenzo,750339.5442992043,39371,0.5680738415164157,3.1704869151323893e-9,26297129,28092377,1795248,16.360938315629028,0,7.162357003544457,../data/rdmc/fitted/v5--sweep_chr3--0--238017767_start26297129_end28092377_pops2-3-5.txt,v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--San_Lorenzo,Maize,3,3,0,migration
52707765.46231156,1e-5,425379.52846280584,data/rdmc/sweep_freq/v5--sweep--chr3--0--238017767_start52104851_end53082211_pops4-5.txt,0.001,100000,NA,NA,4-5,standing,v5--LR--random1_Palmar_Chico; v5--LR--San_Lorenzo,425371.22198666853,22052,0.14193075201551153,1.2217536753713664e-9,52104851,53082211,977360,8.3064761373098,0,34.629897129372694,../data/rdmc/fitted/v5--sweep_chr3--0--238017767_start52104851_end53082211_pops4-5.txt,v5--LR--RANDOM1_Palmar_Chico; v5--LR--San_Lorenzo,Maize,2,2,0,standing
75270113.22110553,1e-5,809733.6369011105,data/rdmc/sweep_freq/v5--sweep--chr3--0--238017767_start70760276_end81369785_pops1-2-3-4-5.txt,NA,NA,0.1,2,1-2-3-4-5,migration,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--random1_Palmar_Chico; v5--LR--San_Lorenzo,809731.3121591426,41611,0.16644311943227308,2.4988533314987067e-10,70760276,81369785,10609509,2.3247419679537416,0,2.13736874749884,../data/rdmc/fitted/v5--sweep_chr3--0--238017767_start70760276_end81369785_pops1-2-3-4-5.txt,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--RANDOM1_Palmar_Chico; v5--LR--San_Lorenzo,Maize,5,5,0,migration
82230580.35678393,5.336699231206312e-5,266555.35016316356,data/rdmc/sweep_freq/v5--sweep--chr3--0--238017767_start82008700_end83353284_pops4-11.txt,NA,NA,0.1,11,4-11,migration,v5--LR--random1_Palmar_Chico; v5--Teo--San_Lorenzo,266458.52704895526,13781,0.05512455700940677,1.9649822135778378e-10,82008700,83353284,1344584,96.82311420829501,0,99.63735856406856,../data/rdmc/fitted/v5--sweep_chr3--0--238017767_start82008700_end83353284_pops4-11.txt,v5--LR--RANDOM1_Palmar_Chico; v5--Teo--San_Lorenzo,both,2,1,1,migration
95860530.12562814,1e-5,264868.8516548087,data/rdmc/sweep_freq/v5--sweep--chr3--0--238017767_start95807083_end97761812_pops1-2.txt,0.001,100000,NA,NA,1-2,standing,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas,264867.92905713787,13837,0.05534899761951806,3.0812221031299303e-10,95807083,97761812,1954729,0.9225976708112285,0,66.52739087230293,../data/rdmc/fitted/v5--sweep_chr3--0--238017767_start95807083_end97761812_pops1-2.txt,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas,Maize,2,2,0,standing
123081919.81407036,1e-5,321402.8867038085,data/rdmc/sweep_freq/v5--sweep--chr4--0--250330460_start119368698_end123231407_pops1-4-5-7.txt,0.001,100,NA,NA,1-4-5-7,standing,v5--LR--Amatlan_de_Canas; v5--LR--random1_Palmar_Chico; v5--LR--San_Lorenzo; v5--Teo--Crucero_Lagunitas,321403.3910075627,16916,0.06766420929740491,1.5801864117327503e-10,119368698,123231407,3862709,-0.5043037541909143,0,163.35155680705793,../data/rdmc/fitted/v5--sweep_chr4--0--250330460_start119368698_end123231407_pops1-4-5-7.txt,v5--LR--Amatlan_de_Canas; v5--LR--RANDOM1_Palmar_Chico; v5--LR--San_Lorenzo; v5--Teo--Crucero_Lagunitas,both,4,3,1,neutral
31949312.522613063,0.00351119173421513,635412.0582895939,data/rdmc/sweep_freq/v5--sweep--chr4--0--250330460_start31687527_end33215589_pops4-8.txt,NA,NA,0.03981071705534973,8,4-8,migration,v5--LR--random1_Palmar_Chico; v5--Teo--El_Rodeo,634623.3568470596,34401,0.8347203286313061,5.663521253278129e-9,31687527,33215589,1528062,788.7014425343368,0,781.2085254272679,../data/rdmc/fitted/v5--sweep_chr4--0--250330460_start31687527_end33215589_pops4-8.txt,v5--LR--RANDOM1_Palmar_Chico; v5--Teo--El_Rodeo,both,2,1,1,migration
41814318.60301507,5.336699231206312e-5,1046046.5206925088,data/rdmc/sweep_freq/v5--sweep--chr4--0--250330460_start41804945_end44280232_pops2-3-5.txt,NA,NA,0.1,2,2-3-5,migration,v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--San_Lorenzo,1046036.3740933256,56242,0.29296770475450273,1.1868611093377654e-9,41804945,44280232,2475287,10.14659918320831,0,8.493797289207578,../data/rdmc/fitted/v5--sweep_chr4--0--250330460_start41804945_end44280232_pops2-3-5.txt,v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--San_Lorenzo,Maize,3,3,0,migration
46025436.42211055,5.336699231206312e-5,886598.2248013173,data/rdmc/sweep_freq/v5--sweep--chr4--0--250330460_start45438245_end47128067_pops1-2-3-4-5.txt,NA,NA,0.1,2,1-2-3-4-5,migration,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--random1_Palmar_Chico; v5--LR--San_Lorenzo,886487.3310779692,49657,0.19862931887164592,1.1644409794047523e-9,45438245,47128067,1689822,110.89372334815562,0,103.1200880050892,../data/rdmc/fitted/v5--sweep_chr4--0--250330460_start45438245_end47128067_pops1-2-3-4-5.txt,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--RANDOM1_Palmar_Chico; v5--LR--San_Lorenzo,Maize,5,5,0,migration
49865666.24623115,1e-5,1120289.5476870236,data/rdmc/sweep_freq/v5--sweep--chr4--0--250330460_start49399544_end52329077_pops1-3-4-5.txt,0.00251188643150957,100,NA,NA,1-3-4-5,standing,v5--LR--Amatlan_de_Canas; v5--LR--Los_Guajes; v5--LR--random1_Palmar_Chico; v5--LR--San_Lorenzo,1120289.1328904834,61180,0.32907732453058003,1.1417874808343144e-9,49399544,52329077,2929533,0.41479654028080404,0,13.817159115802497,../data/rdmc/fitted/v5--sweep_chr4--0--250330460_start49399544_end52329077_pops1-3-4-5.txt,v5--LR--Amatlan_de_Canas; v5--LR--Los_Guajes; v5--LR--RANDOM1_Palmar_Chico; v5--LR--San_Lorenzo,Maize,4,4,0,standing
60569667.15075377,5.336699231206312e-5,1069446.4659558863,data/rdmc/sweep_freq/v5--sweep--chr4--0--250330460_start59621177_end62315090_pops1-2-3-4-5.txt,NA,NA,0.1,2,1-2-3-4-5,migration,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--random1_Palmar_Chico; v5--LR--San_Lorenzo,1069412.4728747911,57000,0.3136947702477926,1.478541099141249e-9,59621177,62315090,2693913,33.99308109516278,0,31.282654675655067,../data/rdmc/fitted/v5--sweep_chr4--0--250330460_start59621177_end62315090_pops1-2-3-4-5.txt,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--RANDOM1_Palmar_Chico; v5--LR--San_Lorenzo,Maize,5,5,0,migration
65519597.532663316,1e-5,366691.110459661,data/rdmc/sweep_freq/v5--sweep--chr4--0--250330460_start65728964_end68508049_pops1-2-3-5.txt,0.01584893192461114,100,NA,NA,1-2-3-5,standing,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--San_Lorenzo,366690.70314648753,19610,0.07843942771734191,5.195362230763468e-10,65728964,68508049,2779085,0.4073131734621711,0,24.51403437711997,../data/rdmc/fitted/v5--sweep_chr4--0--250330460_start65728964_end68508049_pops1-2-3-5.txt,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--San_Lorenzo,Maize,4,4,0,standing
10249347.91959799,0.00351119173421513,825272.5101615534,data/rdmc/sweep_freq/v5--sweep--chr4--0--250330460_start8387887_end10830715_pops1-6.txt,NA,NA,0.00630957344480193,6,1-6,migration,v5--LR--Amatlan_de_Canas; v5--Teo--Amatlan_de_Canas,825117.6270512998,45814,3.079271606385319,1.3208156702675584e-8,8387887,10830715,2442828,154.883110253606,0,143.1126249070512,../data/rdmc/fitted/v5--sweep_chr4--0--250330460_start8387887_end10830715_pops1-6.txt,v5--LR--Amatlan_de_Canas; v5--Teo--Amatlan_de_Canas,both,2,1,1,migration
85338239.8643216,1e-5,196638.58767787856,data/rdmc/sweep_freq/v5--sweep--chr4--0--250330460_start85162722_end85747841_pops4-5.txt,0.00630957344480193,100000,NA,NA,4-5,standing,v5--LR--random1_Palmar_Chico; v5--LR--San_Lorenzo,196637.43146338855,10808,0.0653965184833396,1.10376408759883e-9,85162722,85747841,585119,1.1562144900090061,0,22.302001036790898,../data/rdmc/fitted/v5--sweep_chr4--0--250330460_start85162722_end85747841_pops4-5.txt,v5--LR--RANDOM1_Palmar_Chico; v5--LR--San_Lorenzo,Maize,2,2,0,standing
88237159.79899497,2.310129700083158e-5,294553.8018267223,data/rdmc/sweep_freq/v5--sweep--chr4--0--250330460_start87585818_end88381509_pops4-7.txt,NA,NA,0.1,7,4-7,migration,v5--LR--random1_Palmar_Chico; v5--Teo--Crucero_Lagunitas,294347.9467215185,15131,0.060524078883773313,8.525243290041676e-10,87585818,88381509,795691,205.855105203751,0,204.79707225528546,../data/rdmc/fitted/v5--sweep_chr4--0--250330460_start87585818_end88381509_pops4-7.txt,v5--LR--RANDOM1_Palmar_Chico; v5--Teo--Crucero_Lagunitas,both,2,1,1,migration
91775914.98492464,1e-5,741663.9805628939,data/rdmc/sweep_freq/v5--sweep--chr4--0--250330460_start88533123_end93407256_pops1-2-3-4-5-6-7.txt,0.001,100,NA,NA,1-2-3-4-5-6-7,standing,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--random1_Palmar_Chico; v5--LR--San_Lorenzo; v5--Teo--Amatlan_de_Canas; v5--Teo--Crucero_Lagunitas,741641.4994933336,39663,0.1586526531742294,5.779490623705407e-10,88533123,93407256,4874133,22.48106956027914,0,8.730713193654083,../data/rdmc/fitted/v5--sweep_chr4--0--250330460_start88533123_end93407256_pops1-2-3-4-5-6-7.txt,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--RANDOM1_Palmar_Chico; v5--LR--San_Lorenzo; v5--Teo--Amatlan_de_Canas; v5--Teo--Crucero_Lagunitas,both,7,5,2,standing
95625419.959799,1e-5,96659.87205877992,data/rdmc/sweep_freq/v5--sweep--chr4--0--250330460_start95004214_end96101436_pops6-8.txt,0.1,100000,NA,NA,6-8,standing,v5--Teo--Amatlan_de_Canas; v5--Teo--El_Rodeo,96646.78356057312,5118,0.02047178897559831,3.0330499986769036e-10,95004214,96101436,1097222,13.088498206794611,0,33.03568957632524,../data/rdmc/fitted/v5--sweep_chr4--0--250330460_start95004214_end96101436_pops6-8.txt,v5--Teo--Amatlan_de_Canas; v5--Teo--El_Rodeo,Teosinte,2,0,2,standing
116090878.36180905,1.232846739442066e-4,1629969.3647694448,data/rdmc/sweep_freq/v5--sweep--chr4--0--250330460_start96317817_end119178950_pops1-2-3-4-5-6-7-11.txt,0.00630957344480193,100,NA,NA,1-2-3-4-5-6-7-11,standing,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--random1_Palmar_Chico; v5--LR--San_Lorenzo; v5--Teo--Amatlan_de_Canas; v5--Teo--Crucero_Lagunitas; v5--Teo--San_Lorenzo,1629697.718452188,85664,0.34265557877576214,2.38966191846886e-10,96317817,119178950,22861133,271.6463172568474,0,300.5254805719014,../data/rdmc/fitted/v5--sweep_chr4--0--250330460_start96317817_end119178950_pops1-2-3-4-5-6-7-11.txt,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--RANDOM1_Palmar_Chico; v5--LR--San_Lorenzo; v5--Teo--Amatlan_de_Canas; v5--Teo--Crucero_Lagunitas; v5--Teo--San_Lorenzo,both,8,5,3,standing
102657004.2160804,1e-5,84564.63334309222,data/rdmc/sweep_freq/v5--sweep--chr5--0--226353449_start100841185_end102551493_pops1-2-3-4-5.txt,0.00630957344480193,100,NA,NA,1-2-3-4-5,standing,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--random1_Palmar_Chico; v5--LR--San_Lorenzo,84563.22467649901,4493,0.0179702496726577,4.239935502952808e-10,100841185,102551493,1710308,1.4086665932118194,0,1.7528076088783564,../data/rdmc/fitted/v5--sweep_chr5--0--226353449_start100841185_end102551493_pops1-2-3-4-5.txt,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--RANDOM1_Palmar_Chico; v5--LR--San_Lorenzo,Maize,5,5,0,standing
115934355.06030153,1e-5,579945.577154614,data/rdmc/sweep_freq/v5--sweep--chr5--0--226353449_start103461940_end115186116_pops1-2-3-4-5-7-9-10-11.txt,0.01584893192461114,100,NA,NA,1-2-3-4-5-7-9-10-11,standing,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--random1_Palmar_Chico; v5--LR--San_Lorenzo; v5--Teo--Crucero_Lagunitas; v5--Teo--Los_Guajes; v5--Teo--random1_Palmar_Chico; v5--Teo--San_Lorenzo,579937.3673095838,30797,0.12318621553912124,2.4149294691843905e-10,103461940,115186116,11724176,8.209845030214638,0,80.54839548154268,../data/rdmc/fitted/v5--sweep_chr5--0--226353449_start103461940_end115186116_pops1-2-3-4-5-7-9-10-11.txt,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--RANDOM1_Palmar_Chico; v5--LR--San_Lorenzo; v5--Teo--Crucero_Lagunitas; v5--Teo--Los_Guajes; v5--Teo--RANDOM1_Palmar_Chico; v5--Teo--San_Lorenzo,both,9,5,4,standing
121073778.4120603,6.579332246575682e-4,1717698.0663850966,data/rdmc/sweep_freq/v5--sweep--chr5--0--226353449_start115496539_end123583700_pops1-2-3-4-5-11.txt,NA,NA,0.1,2,1-2-3-4-5-11,migration,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--random1_Palmar_Chico; v5--LR--San_Lorenzo; v5--Teo--San_Lorenzo,1716750.2882838023,93621,0.374482749774117,4.4842768505283425e-10,115496539,123583700,8087161,947.7781012943015,0,776.2006459347904,../data/rdmc/fitted/v5--sweep_chr5--0--226353449_start115496539_end123583700_pops1-2-3-4-5-11.txt,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--RANDOM1_Palmar_Chico; v5--LR--San_Lorenzo; v5--Teo--San_Lorenzo,both,6,5,1,migration
123616271.9798995,2.848035868435802e-4,1842042.1070038977,data/rdmc/sweep_freq/v5--sweep--chr5--0--226353449_start123752357_end132487901_pops1-2-3-4-5.txt,NA,NA,0.1,2,1-2-3-4-5,migration,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--random1_Palmar_Chico; v5--LR--San_Lorenzo,1841935.287348633,100000,0.4144753287099832,4.680270961589168e-10,123752357,132487901,8735544,106.81965526472777,0,95.81439317576587,../data/rdmc/fitted/v5--sweep_chr5--0--226353449_start123752357_end132487901_pops1-2-3-4-5.txt,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--RANDOM1_Palmar_Chico; v5--LR--San_Lorenzo,Maize,5,5,0,migration
151995867.17085427,0.00151991108295293,1421598.759399294,data/rdmc/sweep_freq/v5--sweep--chr5--0--226353449_start151279946_end153388433_pops8-11.txt,NA,NA,0.001,8,8-11,migration,v5--Teo--El_Rodeo; v5--Teo--San_Lorenzo,1420474.3046458638,75382,0.301527309232938,1.47323735141255e-9,151279946,153388433,2108487,1124.4547534300946,0,1120.6465048969258,../data/rdmc/fitted/v5--sweep_chr5--0--226353449_start151279946_end153388433_pops8-11.txt,v5--Teo--El_Rodeo; v5--Teo--San_Lorenzo,Teosinte,2,0,2,migration
164542757.0150754,2.310129700083158e-5,647373.4917653839,data/rdmc/sweep_freq/v5--sweep--chr5--0--226353449_start164504888_end165922007_pops2-4.txt,NA,NA,0.1,2,2-4,migration,v5--LR--Crucero_Lagunitas; v5--LR--random1_Palmar_Chico,647367.0905879299,33881,0.4735254491576484,3.3367632057297574e-9,164504888,165922007,1417119,6.401177453924902,0,5.421146631590091,../data/rdmc/fitted/v5--sweep_chr5--0--226353449_start164504888_end165922007_pops2-4.txt,v5--LR--Crucero_Lagunitas; v5--LR--RANDOM1_Palmar_Chico,Maize,2,2,0,migration
188218309.83417085,5.336699231206312e-5,373885.3426630308,data/rdmc/sweep_freq/v5--sweep--chr5--0--226353449_start188122106_end189187877_pops2-4-5-10-11.txt,NA,NA,0.1,10,2-4-5-10-11,migration,v5--LR--Crucero_Lagunitas; v5--LR--random1_Palmar_Chico; v5--LR--San_Lorenzo; v5--Teo--random1_Palmar_Chico; v5--Teo--San_Lorenzo,373862.1940510926,19744,1.2880704659082056,1.2043320552064404e-8,188122106,189187877,1065771,23.148611938173417,0,6.503707777301315,../data/rdmc/fitted/v5--sweep_chr5--0--226353449_start188122106_end189187877_pops2-4-5-10-11.txt,v5--LR--Crucero_Lagunitas; v5--LR--RANDOM1_Palmar_Chico; v5--LR--San_Lorenzo; v5--Teo--RANDOM1_Palmar_Chico; v5--Teo--San_Lorenzo,both,5,3,2,migration
41013917.743718594,1e-5,393355.8443337574,data/rdmc/sweep_freq/v5--sweep--chr5--0--226353449_start40062361_end41046436_pops1-2.txt,0.001,100000,NA,NA,1-2,standing,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas,393355.2579527889,20823,0.12817766026145705,9.35531271971856e-10,40062361,41046436,984075,0.5863809685106389,0,8.342106466239784,../data/rdmc/fitted/v5--sweep_chr5--0--226353449_start40062361_end41046436_pops1-2.txt,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas,Maize,2,2,0,standing
43891134.95979899,1e-5,1426529.3274899677,data/rdmc/sweep_freq/v5--sweep--chr5--0--226353449_start44104959_end47171587_pops4-5.txt,NA,NA,0.1,5,4-5,migration,v5--LR--random1_Palmar_Chico; v5--LR--San_Lorenzo,1426528.337061464,74297,0.6077398123106974,2.0084794992641587e-9,44104959,47171587,3066628,0.9904285036027431,0,0.6512092233169824,../data/rdmc/fitted/v5--sweep_chr5--0--226353449_start44104959_end47171587_pops4-5.txt,v5--LR--RANDOM1_Palmar_Chico; v5--LR--San_Lorenzo,Maize,2,2,0,migration
53298251.91959799,5.336699231206312e-5,637015.5351145421,data/rdmc/sweep_freq/v5--sweep--chr5--0--226353449_start53256933_end54879560_pops1-2-3-4-5.txt,NA,NA,0.1,2,1-2-3-4-5,migration,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--random1_Palmar_Chico; v5--LR--San_Lorenzo,637002.1170042417,32533,0.31892817071630475,1.968744801136306e-9,53256933,54879560,1622627,13.418110300437547,0,1.143549234373495,../data/rdmc/fitted/v5--sweep_chr5--0--226353449_start53256933_end54879560_pops1-2-3-4-5.txt,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--RANDOM1_Palmar_Chico; v5--LR--San_Lorenzo,Maize,5,5,0,migration
69124489.04020101,1e-5,222372.77641639163,data/rdmc/sweep_freq/v5--sweep--chr5--0--226353449_start69144989_end69753981_pops3-4.txt,0.001,100000,NA,NA,3-4,standing,v5--LR--Los_Guajes; v5--LR--random1_Palmar_Chico,222372.0206347681,11690,0.13606365779016016,2.196786749496517e-9,69144989,69753981,608992,0.7557816235348582,0,0.6953168766631279,../data/rdmc/fitted/v5--sweep_chr5--0--226353449_start69144989_end69753981_pops3-4.txt,v5--LR--Los_Guajes; v5--LR--RANDOM1_Palmar_Chico,Maize,2,2,0,standing
87879956.23115578,5.336699231206312e-5,267352.43872715003,data/rdmc/sweep_freq/v5--sweep--chr5--0--226353449_start87300896_end88116324_pops2-4-5.txt,NA,NA,0.1,2,2-4-5,migration,v5--LR--Crucero_Lagunitas; v5--LR--random1_Palmar_Chico; v5--LR--San_Lorenzo,267342.74409813056,14164,0.1229466992945305,1.5885108978445774e-9,87300896,88116324,815428,9.694629019475542,0,5.465165443485603,../data/rdmc/fitted/v5--sweep_chr5--0--226353449_start87300896_end88116324_pops2-4-5.txt,v5--LR--Crucero_Lagunitas; v5--LR--RANDOM1_Palmar_Chico; v5--LR--San_Lorenzo,Maize,3,3,0,migration
101583065.32160804,5.336699231206312e-5,631462.3976711136,data/rdmc/sweep_freq/v5--sweep--chr6--0--181357234_start100267492_end101617687_pops1-4-5.txt,0.01584893192461114,100000,NA,NA,1-4-5,standing,v5--LR--Amatlan_de_Canas; v5--LR--random1_Palmar_Chico; v5--LR--San_Lorenzo,631459.6333083803,33567,1.0814281351372976,7.953813982346487e-9,100267492,101617687,1350195,2.7643627333454788,0,0.4126124691683799,../data/rdmc/fitted/v5--sweep_chr6--0--181357234_start100267492_end101617687_pops1-4-5.txt,v5--LR--Amatlan_de_Canas; v5--LR--RANDOM1_Palmar_Chico; v5--LR--San_Lorenzo,Maize,3,3,0,standing
108499958.61809044,5.336699231206312e-5,327864.97046000307,data/rdmc/sweep_freq/v5--sweep--chr6--0--181357234_start108331538_end109335029_pops1-3-4.txt,0.01584893192461114,100000,NA,NA,1-3-4,standing,v5--LR--Amatlan_de_Canas; v5--LR--Los_Guajes; v5--LR--random1_Palmar_Chico,327860.36525188695,17986,0.7897437765788524,7.935822699797859e-9,108331538,109335029,1003491,4.605208116117865,0,0.033791684778407216,../data/rdmc/fitted/v5--sweep_chr6--0--181357234_start108331538_end109335029_pops1-3-4.txt,v5--LR--Amatlan_de_Canas; v5--LR--Los_Guajes; v5--LR--RANDOM1_Palmar_Chico,Maize,3,3,0,standing
145441688.26633167,6.579332246575682e-4,558813.09376048,data/rdmc/sweep_freq/v5--sweep--chr6--0--181357234_start145015192_end146366181_pops2-3-5-8.txt,NA,NA,0.001,2,2-3-5-8,migration,v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--San_Lorenzo; v5--Teo--El_Rodeo,558714.6734895731,29627,0.44743885579494247,5.489053563877197e-9,145015192,146366181,1350989,98.42027090699412,0,70.29877461399883,../data/rdmc/fitted/v5--sweep_chr6--0--181357234_start145015192_end146366181_pops2-3-5-8.txt,v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--San_Lorenzo; v5--Teo--El_Rodeo,both,4,3,1,migration
16747720,6.579332246575682e-4,282250.66335876,data/rdmc/sweep_freq/v5--sweep--chr6--0--181357234_start15367626_end16700305_pops6-7-11.txt,NA,NA,0.001,11,6-7-11,migration,v5--Teo--Amatlan_de_Canas; v5--Teo--Crucero_Lagunitas; v5--Teo--San_Lorenzo,282139.27719958464,14860,0.29034690391164464,1.631021397110549e-9,15367626,16700305,1332679,111.38615917536663,0,110.47783778124722,../data/rdmc/fitted/v5--sweep_chr6--0--181357234_start15367626_end16700305_pops6-7-11.txt,v5--Teo--Amatlan_de_Canas; v5--Teo--Crucero_Lagunitas; v5--Teo--San_Lorenzo,Teosinte,3,0,3,migration
18700391.824120604,0.00151991108295293,536735.663476391,data/rdmc/sweep_freq/v5--sweep--chr6--0--181357234_start17264686_end22384766_pops1-2-3-4-5-7-8.txt,NA,NA,0.1,3,1-2-3-4-5-7-8,migration,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--random1_Palmar_Chico; v5--LR--San_Lorenzo; v5--Teo--Crucero_Lagunitas; v5--Teo--El_Rodeo,536170.4268703166,28295,1.1154969619690362,1.796319737926697e-9,17264686,22384766,5120080,565.2366060743807,0,425.9271163652884,../data/rdmc/fitted/v5--sweep_chr6--0--181357234_start17264686_end22384766_pops1-2-3-4-5-7-8.txt,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--RANDOM1_Palmar_Chico; v5--LR--San_Lorenzo; v5--Teo--Crucero_Lagunitas; v5--Teo--El_Rodeo,both,7,5,2,migration
24284387.53768844,2.848035868435802e-4,342286.7751427339,data/rdmc/sweep_freq/v5--sweep--chr6--0--181357234_start23178425_end24953833_pops3-4-5-7-8.txt,NA,NA,0.00251188643150957,5,3-4-5-7-8,migration,v5--LR--Los_Guajes; v5--LR--random1_Palmar_Chico; v5--LR--San_Lorenzo; v5--Teo--Crucero_Lagunitas; v5--Teo--El_Rodeo,342023.8271875398,18168,0.38680298555013337,2.042354038492008e-9,23178425,24953833,1775408,262.947955194104,0,253.01064013072755,../data/rdmc/fitted/v5--sweep_chr6--0--181357234_start23178425_end24953833_pops3-4-5-7-8.txt,v5--LR--Los_Guajes; v5--LR--RANDOM1_Palmar_Chico; v5--LR--San_Lorenzo; v5--Teo--Crucero_Lagunitas; v5--Teo--El_Rodeo,both,5,3,2,migration
33945226.231155775,2.310129700083158e-5,686030.4402422108,data/rdmc/sweep_freq/v5--sweep--chr6--0--181357234_start33455706_end34812314_pops1-2-3-4-5.txt,NA,NA,0.1,2,1-2-3-4-5,migration,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--random1_Palmar_Chico; v5--LR--San_Lorenzo,686018.7353392633,36451,0.3593288987258205,2.6550868851344382e-9,33455706,34812314,1356608,11.704902947414666,0,4.227169944671914,../data/rdmc/fitted/v5--sweep_chr6--0--181357234_start33455706_end34812314_pops1-2-3-4-5.txt,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--RANDOM1_Palmar_Chico; v5--LR--San_Lorenzo,Maize,5,5,0,migration
54687716.30150754,1e-5,1363618.3170350678,data/rdmc/sweep_freq/v5--sweep--chr6--0--181357234_start54212041_end64565149_pops1-2-3-4-7-8-10.txt,0.001,100,NA,NA,1-2-3-4-7-8-10,standing,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--random1_Palmar_Chico; v5--Teo--Crucero_Lagunitas; v5--Teo--El_Rodeo; v5--Teo--random1_Palmar_Chico,1363617.449031974,68318,0.27327222029905585,2.607233150261866e-10,54212041,64565149,10353108,0.8680030938703567,0,261.82263291743584,../data/rdmc/fitted/v5--sweep_chr6--0--181357234_start54212041_end64565149_pops1-2-3-4-7-8-10.txt,v5--LR--Amatlan_de_Canas; v5--LR--Crucero_Lagunitas; v5--LR--Los_Guajes; v5--LR--RANDOM1_Palmar_Chico; v5--Teo--Crucero_Lagunitas; v5--Teo--El_Rodeo; v5--Teo--RANDOM1_Palmar_Chico,both,7,4,3,standing
